paper;sample;variable;group;nClusters;n;mean;sd;SE;decimalM;decimalSD;pReported;discreteItemsCount;nPerCellAssumed;notes
1756;1;1;3;;78;44.79;10.08;;2;2;;;;
1756;1;2;1;;80;27.92;4.65;;2;2;;;;
1756;1;2;2;;81;28.24;5.52;;2;2;;;;
1756;1;2;3;;78;29.5;6.78;;2;2;;;;
1756;1;3;1;;80;19.75;26.56;;2;2;;;;
1756;1;3;2;;81;20.19;24.15;;2;2;;;;
1756;1;3;3;;78;19.36;24.51;;2;2;;;;
1769;1;1;1;;15;37.7;10.1;;1;1;;;;
1769;1;1;2;;15;39.5;13.28;;1;2;;;;
1769;1;2;1;;15;10.3;2.19;;1;2;;;;
1769;1;2;2;;15;9.9;2.25;;1;2;;;;
1769;1;3;1;;15;7.9;3;;1;2;;;;
1769;1;3;2;;15;8.9;2.19;;1;2;;;;
1769;1;4;1;;15;9.1;3.17;;1;2;;;;
1769;1;4;2;;15;9.1;3.49;;1;2;;;;
1769;1;5;1;;15;21.5;6.9;;1;2;;;;
1769;1;5;2;;15;22.8;8.08;;1;2;;;;
1769;1;6;1;;15;18.9;6.96;;1;2;;;;
1769;1;6;2;;15;19.3;6.17;;1;2;;;;
1769;1;7;1;;15;1.5;2.1;;1;2;;;;
1769;1;7;2;;15;1.1;1.92;;1;2;;;;
1777;1;1;1;;26;3.23;1.03;;2;2;;;;Including only data from Table 1 (that reported data for all randomised participants). Table 2 reports baseline data only for the participants who completed the intervention
1777;1;1;2;;30;3.3;1.13;;2;2;;;;
1777;1;2;1;;26;33.46;5.52;;2;2;;;;
1777;1;2;2;;30;34.2;4.88;;2;2;;;;
1777;1;3;1;;26;2;0.71;;2;2;;1;;
1777;1;3;2;;30;2.15;0.75;;2;2;;1;;
1777;1;4;1;;26;27.82;12.67;;2;2;;;;
1777;1;4;2;;30;20.42;6.33;;2;2;;;;
1782;1;1;1;;51;22;5.6;;0;1;0.567;;;
1782;1;1;2;;50;23;7.3;;0;1;0.567;;;
1782;1;1;3;;52;23;6.2;;0;1;0.567;;;
1782;1;2;1;;51;6.2;5.7;;1;1;0.152;;;
1782;1;2;2;;50;8;8.4;;1;1;0.152;;;
1782;1;2;3;;52;9.1;8.4;;1;1;0.152;;;
1782;1;3;1;;51;38.5;9.5;;1;1;0.401;;;
1782;1;3;2;;50;40.1;11.4;;1;1;0.401;22;;
1782;1;3;3;;52;41.5;12;;1;1;0.401;22;;
1782;1;4;1;;51;13.4;4.2;;1;1;0.529;10;;
1782;1;4;2;;50;13.7;3.4;;0;1;0.529;10;;
1782;1;4;3;;52;14.4;5.1;;1;1;0.529;6;;
1782;1;5;1;;51;22;6.5;;1;1;0.113;6;;
1782;1;5;2;;50;24.7;5.8;;1;1;0.113;;;
1782;1;5;3;;52;23.3;7.1;;1;1;0.113;;;
1783;1;1;1;;65;45.63;25.12;;2;2;;;;
1783;1;1;2;;63;44.27;22.65;;2;2;;;;
1783;1;1;3;;61;47.06;24.97;;2;2;;;;
1783;1;2;1;;65;5.14;3.08;;2;2;;;;
1783;1;2;2;;63;5.9;3.3;;2;2;;;;
1783;1;2;3;;61;5.36;2.99;;0;2;;;;
1783;1;3;1;;65;46.24;10.08;;2;2;;;;
1783;1;3;2;;63;46.94;8.24;;2;2;;;;
1783;1;3;3;;61;48.77;8.58;;2;2;;;;
1783;1;4;1;;65;88.05;15.79;;2;2;;;;
1783;1;4;2;;63;88.05;16.6;;2;2;;;;
1783;1;4;3;;61;92.47;12.35;;2;2;;;;
1783;1;5;1;;65;54.02;5.38;;2;2;;;;
1783;1;5;2;;63;53.9;6.53;;2;2;;;;
1783;1;5;3;;61;54.93;5.3;;2;2;;;;
1783;1;6;1;;65;146.33;17.86;;2;2;;;;
1783;1;6;2;;63;143.63;14.41;;2;2;;;;
1783;1;6;3;;61;147.76;13.62;;2;2;;;;
1800;1;1;1;;46;53.76;13.52;;2;2;0.271;;;
1800;1;1;2;;46;55.67;12.36;;2;2;0.271;;;
1800;1;2;1;;46;13.56;3;;2;1;0.523;1;;
1800;1;2;2;;46;13.93;3.01;;2;2;0.523;1;;
1800;1;3;1;;46;2.46;1.07;;2;2;0.326;1;;
1800;1;3;2;;46;2.33;1.35;;2;2;0.326;1;;
1800;1;4;1;;46;5.98;6.93;;2;2;0.599;1;;
1800;1;4;2;;46;5.96;4.44;;2;2;0.599;1;;
1800;1;5;1;;46;33.59;8.61;;2;2;0.198;20;;
1800;1;5;2;;46;31.85;9.15;;2;2;0.198;20;;
1800;1;6;1;;46;13.87;15.41;;2;2;0.175;;;
1800;1;6;2;;46;13.38;20.37;;2;2;0.175;;;
1800;1;7;1;;46;17.46;2.52;;2;2;0.955;;;
1800;1;7;2;;46;17.3;2.81;;2;2;0.955;;;
1800;1;8;1;;46;16;3.15;;2;2;0.95;;;
1800;1;8;2;;46;15.89;3.73;;2;2;0.95;;;
1800;1;9;1;;46;16.54;2.93;;2;2;0.459;;;
1800;1;9;2;;46;16.87;3.2;;2;2;0.459;;;
1800;1;10;1;;46;34.6;9.85;;1;2;0.987;20;;
1800;1;10;2;;46;31.76;9.34;;2;2;0.987;20;;
1803;1;1;1;;336;43.35;11.12;;2;2;;;;
1803;1;1;2;;331;44.02;11.04;;0;0;;;;
1803;1;2;1;;336;71.986;50.426;;0;0;;;;
1803;1;2;2;;331;76.016;91.859;;2;2;;;;
1803;1;3;1;;336;2.66;0.98;;2;2;;;;
1803;1;3;2;;331;2.69;0.97;;2;2;;;;
1803;1;4;1;;336;2.39;1.01;;2;2;;;;
1803;1;4;2;;331;2.35;1.02;;2;2;;;;
1803;1;5;1;;336;2.38;1.12;;2;2;;;;
1803;1;5;2;;331;2.37;1.09;;2;2;;;;
1803;1;6;1;;336;2.3;0.89;;2;2;;;;
1803;1;6;2;;331;2.41;0.88;;2;2;;;;
1803;1;7;1;;336;2.46;0.91;;2;2;;;;
1803;1;7;2;;331;2.42;0.97;;2;2;;;;
1803;1;8;1;;336;2.23;0.97;;2;2;;;;
1803;1;8;2;;331;2.22;0.99;;2;2;;;;
1803;1;9;1;;336;2.49;0.85;;2;2;;;;
1803;1;9;2;;331;2.51;0.85;;2;2;;;;
1803;1;10;1;;336;6.95;1.84;;2;2;;;;
1803;1;10;2;;331;7.1;1.77;;2;2;;;;
1803;1;11;1;;336;6.48;1.9;;2;2;;;;
1803;1;11;2;;331;6.49;2.03;;2;2;;;;
1803;1;12;1;;336;6.63;2.2;;2;2;;;;
1803;1;12;2;;331;6.65;2.08;;2;2;;;;
1803;1;13;1;;336;6.27;1.96;;2;2;;;;
1803;1;13;2;;331;6.34;1.82;;2;2;;;;
1803;1;14;1;;336;6.72;1.86;;2;2;;;;
1803;1;14;2;;331;6.73;1.84;;2;2;;;;
1803;1;15;1;;336;6.31;2.06;;2;2;;;;
1803;1;15;2;;331;6.38;2.06;;2;2;;;;
1803;1;16;1;;336;6.48;1.8;;2;2;;;;
1803;1;16;2;;331;6.57;1.79;;0;0;;;;
1804;1;1;1;;12;18.08;4.81;;2;2;;;;
1804;1;1;2;;13;18.38;5.59;;2;2;;;;
1804;1;2;1;;12;7.75;3.62;;2;2;;;;
1804;1;2;2;;13;6.15;3.25;;2;2;;;;
1804;1;3;1;;12;8.67;4.05;;2;2;;;;
1804;1;3;2;;13;11.31;4.17;;2;2;;;;
1804;1;4;1;;12;3.67;3.87;;2;2;;;;
1804;1;4;2;;13;7.08;5.06;;2;2;;;;
1804;1;5;1;;12;7.83;2.92;;2;2;;;;
1804;1;5;2;;13;9.62;4.39;;2;2;;;;
1804;1;6;1;;12;6.75;3.62;;2;2;;35;;
1804;1;6;2;;13;6.15;3.26;;2;2;;35;;
1804;1;7;1;;12;8.58;3.92;;2;2;;;;
1804;1;7;2;;13;10.62;3.64;;2;2;;;;
1804;1;8;1;;12;2.5;0.81;;2;2;;;;
1804;1;8;2;;13;3.15;1.21;;2;2;;;;
1804;1;9;1;;12;3.83;1.03;;2;2;;;;
1804;1;9;2;;13;2.92;1.1;;2;2;;;;
1804;1;10;1;;12;3.08;1.24;;2;2;;;;
1804;1;10;2;;13;3;1;;2;2;;;;
1804;1;11;1;;12;2.58;1.16;;2;2;;;;
1804;1;11;2;;13;2.15;1.07;;2;2;;;;
1809;1;1;1;;76;36.82;11.12;;2;2;0.016;;;
1809;1;1;2;;74;32.68;9.54;;2;2;0.016;;;
1809;1;2;1;;76;11.34;1.65;;2;2;0.363;1;;
1809;1;2;2;;74;11.59;1.67;;2;2;0.363;1;;
1809;1;3;1;;68;10.26;2.14;;2;2;0.883;1;;
1809;1;3;2;;67;10.32;2.26;;2;2;0.883;1;;
1809;1;4;1;;60;10.83;2.46;;2;2;0.88;1;;
1809;1;4;2;;64;10.9;2.32;;1;2;0.88;1;;
1809;1;5;1;;76;28.08;4.54;;2;2;0.386;;;
1809;1;5;2;;73;27.38;5.18;;2;2;0.386;;;
1809;1;6;1;;76;8.65;2.91;;2;2;0.233;;;
1809;1;6;2;;74;9.31;3.76;;2;2;0.233;;;
1809;1;7;1;;76;7.07;3.13;;2;2;0.266;;;
1809;1;7;2;;74;7.73;4.01;;2;2;0.266;;;
1809;1;8;1;;76;136.53;44.16;;2;2;0.263;;;
1809;1;8;2;;74;144.86;45.06;;2;2;0.263;;;
1809;1;9;1;;76;33.89;12.57;;2;2;0.09;;;
1809;1;9;2;;74;30.53;11.61;;2;2;0.09;;;
1809;1;10;1;;75;86.96;44.98;;2;2;<0.001;;;
1809;1;10;2;;74;65.18;28.11;;2;2;<0.001;;;
1809;1;11;1;;76;4.66;4.69;;2;2;0.173;;;
1809;1;11;2;;73;3.64;4.41;;2;2;0.173;;;
1809;1;12;1;;71;71.1;59.31;;1;2;0.364;;;
1809;1;12;2;;68;80.26;64.08;;2;2;0.364;;;
1809;1;13;1;;76;14.55;7.33;;2;2;0.526;;;
1809;1;13;2;;74;13.8;7.24;;1;2;0.526;;;
1809;1;14;1;;76;14.16;6.09;;2;2;0.603;;;
1809;1;14;2;;74;13.68;5.22;;2;2;0.603;;;
1809;1;15;1;;76;16.36;6.14;;2;2;0.217;;;
1809;1;15;2;;74;15.23;4.93;;2;2;0.217;;;
1809;1;16;1;;76;12.71;4.27;;2;2;0.498;;;
1809;1;16;2;;74;12.27;3.64;;2;2;0.498;;;
1809;1;17;1;;76;17.29;6.3;;2;1;0.468;;;
1809;1;17;2;;74;16.58;5.62;;2;2;0.468;;;
1820;1;1;1;;28;24.54;2.13;;2;2;;;;
1820;1;1;2;;29;23.8;2.18;;2;2;;;;
1820;1;2;1;;28;4.16;1.07;;2;2;;;;
1820;1;2;2;;29;3.86;0.95;;2;2;;;;
1820;1;3;1;;28;29.14;3.91;;2;2;;;;
1820;1;3;2;;29;29.9;3.71;;2;2;;;;
1820;1;4;1;;28;5.39;2.91;;2;2;;;;
1820;1;4;2;;29;7.03;4.19;;2;2;;;;
1820;1;5;1;;28;64.41;18.81;;2;2;;;;
1820;1;5;2;;29;71.09;18.48;;2;2;;;;
1820;1;6;1;;28;6.02;0.84;;2;2;;20;;
1820;1;6;2;;29;6.26;1.2;;2;2;;20;;
1820;1;7;1;;28;10.68;11.12;;2;2;;;;
1820;1;7;2;;29;10.13;10.28;;2;2;;;;
1827;1;1;1;;11;15.9;1.3;;1;1;0.0799;;;
1827;1;1;2;;9;14.6;1.5;;1;1;0.0799;;;
1827;2;1;1;;11;47.4;14.9;;1;1;0.9999;;;
1827;2;1;2;;9;45.8;13.8;;1;1;0.9999;;;
1827;3;1;1;;12;43.8;14.7;;1;1;0.9079;;;
1827;3;1;2;;8;44.2;16.2;;1;1;0.9079;;;
1829;1;1;1;;68;74.6;18.79;;2;2;;;;
1829;1;1;2;;68;75.03;18.94;;2;2;;;;
1834;1;1;1;;9;13.6;2.1;;1;1;;;;
1834;1;1;2;;11;11.1;3.7;;1;1;;;;
1834;1;1;3;;9;8.1;2.6;;1;1;;;;
1834;1;2;1;;9;25;2.1;;0;1;;;;
1834;1;2;2;;11;18.7;6.2;;1;1;;;;
1834;1;2;3;;9;13.2;3.2;;1;1;;;;
1834;1;3;1;;9;20.8;2.8;;1;1;;;;
1834;1;3;2;;11;19.8;6.6;;1;1;;;;
1834;1;3;3;;9;18.4;4.2;;1;1;;;;
1835;1;1;1;;200;10.44;8.63;;2;2;;;;
1835;1;1;2;;198;10.22;10.95;;2;2;;;;
1835;1;2;1;;200;23.99;4.48;;2;2;;;;
1835;1;2;2;;198;23.51;4.14;;2;2;;;;
1835;1;3;1;;200;3.37;0.67;;2;2;;;;
1835;1;3;2;;198;3.37;0.71;;2;2;;;;
1835;1;4;1;;200;1.4;0.45;;2;2;;;;
1835;1;4;2;;198;1.43;0.44;;2;2;;;;
1835;1;5;1;;200;2.98;0.79;;2;2;;;;
1835;1;5;2;;198;2.88;0.78;;2;2;;;;
1835;1;6;1;;200;1357.14;491.04;;2;2;;;;
1835;1;6;2;;198;1344.39;643.84;;2;2;;;;
1835;1;7;1;;200;7356.36;6437.07;;2;3;;;;
1835;1;7;2;;198;6085.46;4203.74;;2;2;;;;
1837;1;1;1;;48;110.08;17.46;;2;2;0.54;;;
1837;1;1;2;;42;107.76;18.55;;2;2;0.54;;;
1837;1;2;1;;48;117.31;16.92;;2;2;0.39;;;
1837;1;2;2;;42;114.1;18.29;;2;2;0.39;;;
1837;1;3;1;;48;6.41;4.54;;2;2;0.32;;;
1837;1;3;2;;42;5.45;4.49;;2;2;0.32;;;
1839;1;1;1;;10;36.4;13.5;;1;1;;;;Used a version of block randomisation that should not influence how different / similar the baseline characteristics are 
1839;1;1;2;;9;37.2;12.5;;1;1;;;;
1839;1;2;1;;10;20.7;17.5;;1;1;;1;;
1839;1;2;2;;9;33.3;21.5;;1;1;;1;;
1839;1;3;1;;10;19.4;13.7;;1;1;;1;;
1839;1;3;2;;9;36.3;21.2;;1;1;;1;;
1839;1;4;1;;10;11.2;2;;1;1;;1;;
1839;1;4;2;;9;11.4;1;;1;1;;1;;
1839;1;5;1;;10;84.2;18.3;;1;1;;;;
1839;1;5;2;;9;79.4;15.9;;1;1;;;;
1839;1;6;1;;10;93.3;20.6;;1;1;;;;
1839;1;6;2;;9;95.9;16;;1;1;;;;
1839;1;7;1;;10;85;16.3;;1;1;;;;
1839;1;7;2;;9;84.3;18.1;;1;1;;;;
1839;1;8;1;;10;72;13.8;;1;1;;;;
1839;1;8;2;;9;80.8;17.2;;1;1;;;;
1839;1;9;1;;10;84.6;18.8;;1;1;;;;
1839;1;9;2;;9;86.1;16.9;;1;1;;;;
1839;1;10;1;;10;79.4;15.6;;1;1;;;;
1839;1;10;2;;9;80.8;15.2;;1;1;;;;
1839;1;11;1;;10;19;7.1;;1;1;;9;;
1839;1;11;2;;9;17;7.4;;1;1;;9;;
1839;1;12;1;;10;37.6;12.3;;1;1;;31;;
1839;1;12;2;;9;27.8;12.1;;1;1;;31;;
1839;1;13;1;;10;2.7;0.9;;1;1;;60;;
1839;1;13;2;;9;2.4;0.8;;1;1;;60;;
1839;1;14;1;;10;30.6;12.8;;1;1;;;;
1839;1;14;2;;9;33.7;11.3;;1;1;;;;
1839;1;15;1;;10;23.4;11;;1;1;;;;
1839;1;15;2;;9;19.6;10.3;;1;1;;;;
1839;1;16;1;;10;17.2;10.6;;1;1;;;;
1839;1;16;2;;9;13.8;6.7;;1;1;;;;
1839;1;17;1;;10;23.6;8.7;;1;1;;;;
1839;1;17;2;;9;23;10.2;;1;1;;;;
1839;1;18;1;;10;9.6;3.5;;1;1;;;;
1839;1;18;2;;9;9.9;4.3;;1;1;;;;
1839;1;19;1;;10;12.7;4.2;;1;1;;;;
1839;1;19;2;;9;9.7;3.6;;1;1;;;;
1849;1;1;1;;17;10.3;1.3;;1;1;;;;
1849;1;1;2;;22;10.2;1;;1;1;;;;
1849;1;2;1;;17;57.2;3.5;;1;1;;;;
1849;1;2;2;;22;56.5;3.3;;1;1;;;;
1849;1;3;1;;17;127.4;31.9;;1;1;;;;
1849;1;3;2;;22;121.5;25.3;;1;1;;;;
1849;1;4;1;;17;60.6;25.3;;1;1;;;;
1849;1;4;2;;22;58.8;19.6;;1;1;;;;
1849;2;1;1;;17;38.7;3.9;;1;1;;;;
1849;2;1;2;;22;39.9;4;;1;1;;;;
1849;2;2;1;;17;64.4;3.6;;1;1;;;;
1849;2;2;2;;22;65.5;2.7;;1;1;;;;
1849;2;3;1;;17;173.5;32.9;;1;1;;;;
1849;2;3;2;;22;172.7;29.7;;1;1;;;;
1849;2;4;1;;17;33.8;25.2;;1;1;;;;
1849;2;4;2;;22;27.9;16.9;;1;1;;;;
1850;1;1;1;;19;5.2;0.77;;1;2;;;;
1850;1;1;2;;23;4.7;0.65;;1;2;;;;
1850;1;2;1;;19;20.2;1.93;;1;2;;;;
1850;1;2;2;;23;19.4;1.12;;1;2;;;;
1850;1;3;1;;19;4;0.97;;1;2;;5;;
1850;1;3;2;;23;4.3;0.88;;1;2;;5;;
1850;1;4;1;;19;2.4;0.93;;1;2;;4;;
1850;1;4;2;;23;1.7;0.96;;1;2;;4;;
1850;1;5;1;;19;0;0.05;;1;2;;2;;
1850;1;5;2;;23;0.2;0.35;;1;2;;2;;
1859;1;1;1;;12;46;13.55;;2;2;0.66;;;
1859;1;1;2;;12;48.36;10.97;;2;2;0.66;;;
1859;1;2;1;;12;13.4;3.48;;2;2;0.44;1;;
1859;1;2;2;;12;12.18;3.6;;2;2;0.44;1;;
1859;1;3;1;;12;5.89;3.2;;2;2;0.9;;;
1859;1;3;2;;12;5.7;3.49;;2;2;0.9;;;
1859;1;4;1;;12;17.6;7.6;;1;1;;;;p not reported
1859;1;4;2;;12;19;5.9;;1;1;;;;
1859;1;5;1;;12;14.4;8.63;;2;2;0.31;;;
1859;1;5;2;;12;16.82;10.9;;2;2;0.31;;;
1859;1;6;1;;12;23.8;18.35;;2;2;0.74;;;
1859;1;6;2;;12;22.82;7.47;;2;2;0.74;;;
1859;1;7;1;;12;26.8;8.35;;2;2;0.92;;;
1859;1;7;2;;12;27.73;8.93;;2;2;0.92;;;
1859;1;8;1;;12;29;15.43;;2;2;0.93;;;
1859;1;8;2;;12;28.45;11.86;;2;2;0.93;;;
1859;1;9;1;;12;60.58;14.96;;2;2;0.88;;;
1859;1;9;2;;12;60.78;11.39;;2;2;0.88;;;
1859;1;10;1;;12;24.75;3.05;;2;2;0.47;;;
1859;1;10;2;;12;23.65;3.8;;2;2;0.47;;;
1859;1;11;1;;12;19.08;7.26;;2;2;0.44;;;
1859;1;11;2;;12;21.7;8.37;;2;2;0.44;;;
1859;1;12;1;;12;16.1;7.61;;2;2;0.82;;;
1859;1;12;2;;12;16.08;5.97;;2;2;0.82;;;
1859;1;13;1;;12;42.31;3.09;;2;2;;;;
1859;1;13;2;;12;40.14;2.67;;2;2;;;;
1859;1;14;1;;12;1.75;0.64;;2;2;;;;
1859;1;14;2;;12;2.26;0.52;;2;2;;;;
1859;1;15;1;;12;1.1;0.16;;2;2;;;;
1859;1;15;2;;12;1.14;0.32;;2;2;;;;
1859;1;16;1;;12;0.35;0.14;;2;2;;;;
1859;1;16;2;;12;0.29;0.15;;2;2;;;;
1859;1;17;1;;12;71.64;17.89;;2;2;;;;
1859;1;17;2;;12;69.64;21.27;;2;2;;;;
1859;1;18;1;;12;4.8;2.56;;2;2;;;;
1859;1;18;2;;12;4.9;1.4;;2;1;;;;
1866;1;1;1;;45;18.89;13;;3;1;;;;
1866;1;1;2;;44;19.26;13.44;;2;2;;;;
1866;1;2;1;;45;4.32;1.26;;2;2;;;;
1866;1;2;2;;44;4.18;1.23;;2;2;;;;
1866;1;3;1;;45;3.73;1.12;;2;2;;;;
1866;1;3;2;;44;3.8;1.44;;2;2;;;;
1866;1;4;1;;45;3.77;1.08;;2;2;;;;
1866;1;4;2;;44;3.2;1.07;;2;2;;;;
1866;1;5;1;;45;3.69;0.95;;2;2;;;;
1866;1;5;2;;44;3.21;0.87;;2;2;;;;
1866;1;6;1;;45;4.14;1.06;;2;2;;;;
1866;1;6;2;;44;3.62;1.14;;2;2;;;;
1866;1;7;1;;45;3.21;0.91;;2;2;;;;
1866;1;7;2;;44;2.86;0.83;;2;2;;;;
1866;1;8;1;;45;3.79;1.33;;2;2;;;;
1866;1;8;2;;44;3.25;1.26;;2;2;;;;
1866;1;9;1;;45;3.86;0.87;;2;2;;;;
1866;1;9;2;;44;3.64;0.89;;2;2;;;;
1866;1;10;1;;45;4.57;0.87;;2;2;;;;
1866;1;10;2;;44;4.05;0.98;;2;2;;;;
1870;1;1;1;;57;14.93;1.54;;2;2;;;;
1870;1;1;2;;54;15;1.53;;2;2;;;;
1870;1;2;1;;57;42.45;7.46;;2;2;;;;
1870;1;2;2;;54;40.87;7.46;;2;2;;;;
1870;1;3;1;;57;3.46;0.96;;2;2;;10;;
1870;1;3;2;;54;3.43;0.9;;2;2;;10;;
1870;1;4;1;;57;3.87;0.7;;2;2;;10;;
1870;1;4;2;;54;3.7;0.79;;2;2;;10;;
1870;1;5;1;;57;2.1;0.89;;2;2;;5;;
1870;1;5;2;;54;2.27;0.96;;2;2;;5;;
1870;1;6;1;;57;2.04;0.72;;2;2;;5;;
1870;1;6;2;;54;2.2;0.79;;2;2;;5;;
1870;1;7;1;;57;3.63;1.07;;2;2;;6;;
1870;1;7;2;;54;3.55;1.17;;2;2;;6;;
1870;1;8;1;;57;3.64;0.87;;2;2;;6;;
1870;1;8;2;;54;3.74;0.72;;2;2;;6;;
1870;1;9;1;;57;0.77;0.43;;2;2;;;;
1870;1;9;2;;54;0.7;0.46;;2;2;;;;
1870;1;10;1;;57;2.6;2.11;;2;2;;;;
1870;1;10;2;;54;1.87;1.61;;2;2;;;;
1870;1;11;1;;57;1.51;1.03;;2;2;;;;
1870;1;11;2;;54;1.42;1.01;;2;2;;;;
1870;1;12;1;;57;0.96;0.9;;2;2;;;;
1870;1;12;2;;54;0.62;0.79;;2;2;;;;
1870;1;13;1;;57;0.33;0.23;;2;2;;13;;
1870;1;13;2;;54;0.29;0.22;;2;2;;13;;
1870;1;14;1;;57;0.42;0.28;;2;2;;10;;
1870;1;14;2;;54;0.39;0.28;;2;2;;10;;
1884;1;1;1;;102;1.41;2.03;;2;2;0.99;1;;
1884;1;1;2;;101;1.42;1.85;;2;2;0.99;1;;
1884;1;2;1;;102;2.16;7.08;;2;2;0.97;1;;
1884;1;2;2;;101;2.13;3.79;;2;2;0.97;1;;
1889;1;1;1;;43;36.74;11.07;;2;2;;;;
1889;1;1;2;;48;33.04;10.13;;2;2;;;;
1889;1;2;1;;43;2.61;1.38;;2;2;;1;;
1889;1;2;2;;48;2.88;1.42;;2;2;;1;;
1889;1;3;1;;43;57.14;71.5;;2;2;;1;;
1889;1;3;2;;48;57.28;75.59;;2;2;;1;;
1889;1;4;1;;43;2.51;1.24;;2;2;;1;;
1889;1;4;2;;48;2.44;1.27;;2;2;;1;;
1892;1;1;1;;112;5.23;4.82;;2;2;;1;;
1892;1;1;2;;113;6.05;5.14;;2;2;;1;;
1892;1;2;1;;112;2.77;3.55;;2;2;;1;;
1892;1;2;2;;113;3.17;4.05;;2;2;;1;;
1892;1;3;1;;112;4.92;2.53;;2;2;;1;;
1892;1;3;2;;113;4.45;2.36;;2;2;;1;;
1892;1;4;1;;112;0.097;0.06;;3;2;;;;
1892;1;4;2;;113;0.088;0.06;;3;2;;;;
1892;1;5;1;;111;5.25;3.4;;2;2;;;;
1892;1;5;2;;111;5.51;3.44;;2;2;;;;
1892;1;6;1;;111;3.15;0.79;;2;2;;;;
1892;1;6;2;;111;3.2;0.78;;2;2;;;;
1892;1;7;1;;111;61.2;12.88;;2;2;;22;;
1892;1;7;2;;111;64.43;14.42;;2;2;;22;;
1892;2;1;1;;116;5.6;5.27;;2;2;;1;;
1892;2;1;2;;109;5.69;4.7;;2;2;;1;;
1892;2;2;1;;116;3.05;4.05;;2;2;;1;;
1892;2;2;2;;109;2.88;3.55;;2;2;;1;;
1892;2;3;1;;116;4.9;2.87;;2;2;;1;;
1892;2;3;2;;109;4.45;1.89;;2;2;;1;;
1892;2;4;1;;116;0.096;0.06;;3;2;;;;
1892;2;4;2;;109;0.089;0.05;;3;2;;;;
1892;2;5;1;;114;3.16;0.76;;2;2;;;;
1892;2;5;2;;108;3.19;0.76;;2;2;;;;
1892;2;6;1;;114;62.5;13.84;;2;2;;;;
1892;2;6;2;;108;63.29;13.73;;2;2;;;;
1904;1;1;1;;17;16.48;0.99;;2;2;;;;
1904;1;1;2;;17;16.37;1.1;;2;2;;;;
1905;1;1;1;;55;32.8;10;;2;2;0.43;;;
1905;1;1;2;;50;31.28;9.54;;2;2;0.43;;;
1905;1;2;1;;55;20.69;10.75;;2;2;0.17;;;
1905;1;2;2;;50;17.92;9.51;;2;2;0.17;;;
1905;1;3;1;;55;17.76;4.72;;2;2;0.78;7;;
1905;1;3;2;;50;18.04;5.3;;2;2;0.78;7;;
1905;1;4;1;;55;52.73;18.69;;2;2;0.6;6;;
1905;1;4;2;;50;50.75;19.61;;2;2;0.6;6;;
1905;1;5;1;;55;1.57;0.79;;2;2;0.98;;;
1905;1;5;2;;50;1.58;0.83;;2;2;0.98;;;
1914;1;1;1;;28;31.9;7.7;;1;1;0.57;;;
1914;1;1;2;;26;30;8.9;;1;1;0.57;;;
1924;1;1;1;;7;78;8.1;;1;1;;;;
1924;1;1;2;;6;75.2;6.9;;1;1;;;;
1924;1;2;1;;7;15.3;3.1;;1;1;;;;
1924;1;2;2;;6;15.8;1.6;;1;1;;;;
1924;1;3;1;;7;52.3;2.9;;1;1;;16;;
1924;1;3;2;;6;54.8;4.6;;1;1;;16;;
1924;1;4;1;;7;5.8;1.3;;1;1;;5;;
1924;1;4;2;;6;6.2;0.8;;1;1;;5;;
1924;1;5;1;;7;20.57;0.98;;2;2;;;;
1924;1;5;2;;6;21.5;1.38;;2;2;;;;
1924;1;6;1;;7;7.49;1.3;;2;2;;;;
1924;1;6;2;;6;6.82;1.66;;2;2;;;;
1924;1;7;1;;7;0.7;1.1;;1;1;;;;
1924;1;7;2;;6;0.7;1.6;;1;1;;;;
1924;1;8;1;;7;8;6.9;;1;1;;;;
1924;1;8;2;;6;5;6.1;;1;1;;;;
1926;1;1;1;;49;14;2;;0;0;;1;;
1926;1;1;2;;48;14;2;;0;0;;1;;
1926;1;2;1;;49;12;3;;0;0;;1;;
1926;1;2;2;;48;12;3;;0;0;;1;;
1926;1;3;1;;49;11;4;;0;0;;1;;
1926;1;3;2;;48;12;4;;0;0;;1;;
1926;1;4;1;;49;11;3;;0;0;;1;;
1926;1;4;2;;48;11;3;;0;0;;1;;
1926;1;5;1;;49;88;16;;0;0;;;;
1926;1;5;2;;48;91;15;;0;0;;;;
1926;1;6;1;;49;41;12;;0;0;;;;
1926;1;6;2;;48;41;12;;0;0;;;;
1926;1;7;1;;49;37;11;;0;0;;;;
1926;1;7;2;;48;37;10;;0;0;;;;
1931;1;1;1;;224;44.9;7.8;;1;1;;;;
1931;1;1;2;;217;42.8;8;;1;1;;;;
1931;1;2;1;;224;34.2;4.2;;1;1;;;;
1931;1;2;2;;217;34.3;4;;1;1;;;;
1931;1;3;1;;224;104.7;15.3;;1;1;;;;
1931;1;3;2;;217;104.6;165.3;;1;1;;;;
1931;1;4;1;;224;113.7;11;;1;1;;;;
1931;1;4;2;;217;112.9;11.1;;1;1;;;;
1933;1;1;1;;10;24.26;8.97;;2;2;;;;
1933;1;1;2;;10;16.83;4.29;;2;2;;;;
1933;1;2;1;;10;2.05;0.91;;2;2;;;;
1933;1;2;2;;10;1.48;0.46;;2;2;;;;
1933;1;3;1;;10;1.04;0.11;;2;2;;;;
1933;1;3;2;;10;0.98;0.14;;2;2;;;;
1933;1;4;1;;10;14.6;4.9;;2;2;;;;
